,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age
10894,427000.0,3,1.75,2000,7111,1.0,4,7,1360,0.0,98177,47.7676,-122.373,1830,9000,0,59
10895,650500.0,4,1.75,2340,5940,1.0,3,8,1290,0.0,98115,47.6789,-122.281,1930,5940,0,62
10897,535000.0,2,2.0,1510,5133,1.5,3,7,1510,0.0,98199,47.6415,-122.401,1470,6000,0,76
10898,360000.0,5,2.0,2120,2400,1.0,4,6,1080,0.0,98144,47.5979,-122.297,1690,4400,0,109
10899,294900.0,3,2.25,1500,8100,1.0,3,7,1210,0.0,98055,47.4632,-122.19,1600,7896,0,47
10902,463000.0,2,1.0,1150,4400,1.0,4,7,1150,0.0,98112,47.6226,-122.292,1240,4400,0,110
10903,332000.0,5,1.5,2420,43560,1.0,3,8,1500,0.0,98022,47.208,-121.963,1620,17331,0,53
10904,199500.0,4,2.0,1750,8116,1.0,4,5,1750,0.0,98056,47.5097,-122.181,1440,7865,0,72
10905,247000.0,4,2.0,1750,8116,1.0,4,5,1750,0.0,98056,47.5097,-122.181,1440,7865,0,72
10909,725000.0,4,1.0,1600,4500,1.5,4,7,1600,0.0,98115,47.6804,-122.316,1720,4500,0,89
10910,215000.0,3,1.0,1060,7900,1.0,3,7,1060,2001.0,98058,47.4604,-122.18,1310,7900,1,54
10911,582500.0,2,1.75,1990,6549,1.0,3,7,1170,0.0,98115,47.7,-122.296,1640,7202,0,67
10912,305000.0,4,2.25,2210,9371,2.0,4,8,2210,0.0,98032,47.3634,-122.279,2300,11584,0,47
10913,734000.0,4,2.75,3090,7650,2.0,3,8,2340,1989.0,98042,47.3622,-122.157,2760,10370,1,56
10915,525888.0,5,1.75,2550,71874,1.0,5,7,1810,0.0,98027,47.4845,-122.08,2170,51400,0,55
10916,711000.0,4,2.5,2095,4400,1.5,5,8,1295,0.0,98116,47.5838,-122.39,1980,4400,0,105
10917,360000.0,3,1.75,1520,12282,1.0,3,8,1220,0.0,98155,47.7516,-122.299,1860,13500,0,37
10919,235000.0,3,1.75,1200,9266,1.0,4,7,1200,0.0,98002,47.31399999999999,-122.208,1200,9266,0,55
10921,324000.0,3,1.0,1160,7202,1.0,4,7,1160,0.0,98133,47.7675,-122.334,1620,8598,0,58
10928,448000.0,2,1.5,1630,3780,1.0,4,7,890,0.0,98107,47.6711,-122.403,1770,6400,0,75
10932,291000.0,4,2.25,1890,7616,1.0,4,8,1260,0.0,98003,47.3275,-122.329,1890,7420,0,36
10933,294000.0,2,1.0,850,5250,1.0,4,7,850,0.0,98133,47.731,-122.342,1440,5250,0,65
10934,1010000.0,4,2.5,2480,12688,1.0,4,9,1820,0.0,98004,47.6344,-122.205,2910,11979,0,48
10936,170000.0,2,1.0,810,8424,1.0,4,6,810,0.0,98023,47.3286,-122.346,820,8424,0,56
10937,1580000.0,4,2.5,3980,16304,1.0,3,10,2480,0.0,98004,47.639,-122.21,3980,16304,0,47
10938,665000.0,3,2.25,2580,6000,2.0,3,8,1780,0.0,98144,47.5778,-122.289,2300,5995,0,90
10940,675000.0,2,1.75,2140,5000,1.0,3,7,1000,1991.0,98112,47.6284,-122.291,2250,4000,1,85
10941,279900.0,2,1.75,1360,10000,1.0,3,6,1360,1989.0,98019,47.7421,-121.982,1430,10000,1,58
10942,875000.0,4,1.5,1800,3245,1.5,4,8,1800,0.0,98103,47.6605,-122.331,1800,4275,0,86
10944,320000.0,3,1.0,860,5060,1.5,3,7,860,0.0,98133,47.7062,-122.341,880,5060,0,88
10947,137900.0,3,1.75,1160,5082,1.0,3,6,580,0.0,98178,47.503,-122.262,1730,6000,0,73
10949,360000.0,3,1.0,1280,3870,1.0,3,7,640,0.0,98122,47.6163,-122.294,1280,4800,0,70
10950,271000.0,4,1.5,1800,9576,1.0,4,7,1800,0.0,98045,47.4664,-121.747,1370,9576,0,38
10951,465000.0,6,3.25,4250,23326,1.0,3,10,2150,0.0,98003,47.34,-122.327,3370,15983,0,48
10953,283000.0,2,1.0,940,6350,1.0,4,5,940,0.0,98103,47.698,-122.357,1490,6350,0,73
10954,411500.0,3,1.0,1110,7208,1.0,3,7,1110,0.0,98052,47.6979,-122.124,1440,7210,0,35
10955,282000.0,3,2.25,2420,7548,1.0,4,8,1370,0.0,98023,47.3112,-122.376,2150,8000,0,48
10957,554729.0,4,2.5,2020,4350,2.0,5,9,1730,0.0,98199,47.6503,-122.41,1620,5800,0,72
10958,868000.0,4,2.5,2020,4350,2.0,5,9,1730,0.0,98199,47.6503,-122.41,1620,5800,0,72
10961,595000.0,2,1.75,1280,8500,1.0,3,7,1280,2010.0,98033,47.6553,-122.19,1950,10356,1,62
10964,742500.0,4,2.75,3100,3773,2.0,3,8,2000,1996.0,98122,47.6158,-122.291,2130,3777,1,96
10965,1250000.0,4,2.5,3220,15600,1.0,5,9,1680,0.0,98006,47.5697,-122.182,2990,15600,0,42
10966,375000.0,3,2.0,1670,13775,1.0,3,8,1670,0.0,98045,47.4873,-121.783,2130,14500,0,47
10967,1560000.0,4,2.5,2700,17853,2.0,4,9,2700,0.0,98004,47.6463,-122.219,3790,16672,0,55
10968,545000.0,4,2.0,5461,22880,1.0,4,9,3265,0.0,98032,47.3557,-122.29,1940,10995,0,51
10970,1570000.0,3,1.75,2190,8500,1.0,4,9,2190,0.0,98112,47.64,-122.285,2850,8868,0,58
10973,730000.0,3,1.75,1650,5000,1.5,4,8,1650,0.0,98107,47.6743,-122.371,1630,5000,0,115
10974,395000.0,5,1.75,1840,10453,1.0,3,8,1360,0.0,98166,47.4508,-122.368,2250,11250,0,67
10975,355000.0,3,1.0,1210,6650,1.0,3,6,1210,0.0,98008,47.6214,-122.12,990,7590,0,56
10978,425000.0,4,2.25,2660,11200,2.0,4,8,2660,0.0,98059,47.4722,-122.131,2090,11120,0,43
10979,349000.0,2,1.0,1150,7552,1.0,3,7,1150,0.0,98125,47.7215,-122.323,1150,7346,0,64
10980,554950.0,4,1.75,1740,4816,1.0,5,7,870,0.0,98116,47.5758,-122.382,1210,5074,0,73
10981,326000.0,6,3.0,2580,8064,1.5,3,7,1880,0.0,98118,47.5549,-122.287,1510,6084,0,102
10984,757000.0,3,2.75,2610,11290,1.0,3,7,1630,0.0,98033,47.6632,-122.201,2570,9125,0,30
10988,320000.0,5,2.25,2630,8625,2.0,3,8,2630,0.0,98032,47.3619,-122.287,1880,8670,0,49
10991,300000.0,3,1.0,2120,7735,1.0,4,7,1060,0.0,98059,47.4869,-122.123,1010,8570,0,48
10992,360000.0,3,1.75,1830,10000,2.0,4,7,1830,1964.0,98019,47.74100000000001,-121.979,1480,10000,1,102
10994,950000.0,4,1.75,2500,92347,1.0,4,8,1500,0.0,98040,47.5345,-122.216,3750,20267,0,45
10997,350000.0,4,1.75,2310,9002,1.0,3,7,1780,0.0,98034,47.731,-122.166,2090,8814,0,45
10998,522000.0,3,1.0,1230,4600,1.5,3,7,1230,0.0,98116,47.5616,-122.392,1230,4600,0,86
11000,308000.0,3,1.0,1010,8800,1.0,4,7,1010,0.0,98118,47.5483,-122.278,1400,4095,0,61
11001,1020000.0,6,2.25,2550,5000,2.0,4,7,2550,0.0,98117,47.6785,-122.396,1480,5000,0,108
11002,397500.0,3,1.0,1480,5100,1.5,3,7,1480,1959.0,98103,47.6915,-122.348,1300,5100,1,77
11003,186000.0,3,1.75,1460,7967,1.0,3,7,1040,0.0,98023,47.3199,-122.374,1460,6835,0,38
11004,436500.0,5,3.0,3110,12429,1.0,3,8,1790,0.0,98011,47.7463,-122.213,3050,11902,0,38
11006,1380000.0,5,3.25,3450,6360,2.0,5,9,1860,0.0,98122,47.6133,-122.287,2310,5000,0,110
11007,450000.0,3,2.25,1960,10682,1.0,3,7,1960,0.0,98008,47.6319,-122.124,1540,10682,0,58
11008,375000.0,4,2.75,1890,5240,1.0,3,7,980,0.0,98106,47.5528,-122.356,1600,5240,0,34
11011,330000.0,3,1.0,1140,7316,1.0,3,6,1140,0.0,98106,47.527,-122.362,1140,7440,0,56
11012,665000.0,3,2.5,3136,54450,1.5,5,8,3136,0.0,98070,47.3999,-122.472,2300,54450,0,105
11016,851000.0,3,2.75,2660,10350,1.0,4,8,1330,0.0,98008,47.5868,-122.116,2820,10043,0,44
11018,235000.0,2,1.0,860,10500,1.0,3,6,860,0.0,98024,47.5662,-121.886,950,10500,0,72
11019,207100.0,2,1.0,1000,4500,1.0,3,6,1000,0.0,98055,47.4896,-122.204,980,4837,0,99
11020,560000.0,4,2.5,2480,16360,1.0,5,7,1510,0.0,98028,47.7638,-122.265,1770,15205,0,56
11022,998500.0,3,1.75,2140,4800,2.0,3,8,1690,0.0,98112,47.6311,-122.312,2440,4800,0,110
11023,268500.0,4,1.75,1820,13600,1.5,3,7,1120,0.0,98032,47.3743,-122.295,1810,11970,0,56
11024,494950.0,2,1.75,2220,33000,1.0,4,8,2220,0.0,98072,47.7403,-122.129,2220,33000,0,45
11026,250000.0,3,2.0,1470,12096,1.0,4,6,1470,0.0,98030,47.3734,-122.193,1470,10966,0,73
11027,449000.0,4,1.75,2350,54450,1.0,4,7,1250,0.0,98027,47.4816,-122.005,2180,50529,0,44
11028,1230000.0,3,2.25,2980,7700,1.0,3,9,2530,0.0,98112,47.6336,-122.29,3020,8234,0,51
11030,506000.0,5,3.0,2430,8000,1.0,4,7,1370,0.0,98008,47.603,-122.12,1770,8000,0,58
11034,580000.0,3,1.75,2040,81021,1.0,3,8,2040,0.0,98053,47.6536,-122.045,2260,39280,0,35
11035,665000.0,4,2.25,2340,5300,1.0,5,8,1700,0.0,98008,47.6202,-122.112,1890,8250,0,52
11037,389900.0,4,1.0,1710,117176,1.5,4,6,1710,0.0,98055,47.4497,-122.212,1940,12223,0,73
11038,427000.0,3,1.0,1200,5252,1.0,3,7,1200,0.0,98007,47.6075,-122.134,1800,7920,0,53
11041,354000.0,6,3.5,3020,4500,2.0,3,7,3020,1992.0,98178,47.49800000000001,-122.225,900,6000,1,74
11043,399000.0,2,1.0,790,4000,1.0,3,6,790,0.0,98115,47.6844,-122.289,990,5000,0,67
11044,325000.0,2,2.0,970,5000,1.0,3,7,970,0.0,98034,47.7223,-122.16,1540,5000,0,32
11045,998800.0,3,2.0,2250,8000,1.0,4,9,2250,0.0,98177,47.7077,-122.378,2880,10960,0,60
11046,350000.0,4,2.5,1530,2248,1.5,3,7,1530,0.0,98144,47.5766,-122.309,1340,3700,0,101
11047,1000000.0,4,1.75,1780,11436,1.0,5,9,1780,0.0,98004,47.6273,-122.194,2100,12052,0,48
11050,570000.0,2,1.0,1500,6685,1.0,3,7,1190,0.0,98133,47.7186,-122.354,1420,6561,0,89
11051,845000.0,4,3.0,2390,4000,1.5,5,8,1460,0.0,98103,47.6857,-122.331,1670,4000,0,84
11053,650000.0,3,1.75,2920,9370,1.0,4,8,1620,0.0,98006,47.5491,-122.151,2890,9609,0,34
11055,500000.0,2,1.0,930,3200,1.0,3,7,930,0.0,98122,47.609,-122.314,1690,3840,0,111
11057,299000.0,2,1.0,710,6732,1.0,5,6,710,0.0,98126,47.5151,-122.372,710,6720,0,73
11058,527000.0,3,2.25,2240,6450,1.0,3,7,1440,0.0,98125,47.7034,-122.315,1390,6450,0,36
11061,1660000.0,4,2.75,3520,19200,1.0,4,9,1950,0.0,98136,47.525,-122.393,2450,7000,0,64
11062,499990.0,3,1.75,1730,9334,1.0,3,8,1220,0.0,98052,47.6478,-122.113,2020,10000,0,38
11063,315000.0,3,1.75,1170,4000,1.0,3,6,720,2013.0,98106,47.5306,-122.354,1130,4000,1,72
11067,774000.0,4,2.75,2010,7000,2.0,5,8,2010,0.0,98199,47.6607,-122.396,1420,4400,0,114
11068,368888.0,3,1.5,1490,12186,1.0,4,7,1490,0.0,98155,47.7739,-122.322,1180,14285,0,65
11070,344950.0,4,1.75,2240,7500,1.0,4,7,1120,0.0,98133,47.7466,-122.34,1440,7500,0,59
11071,450000.0,3,2.0,2320,17688,1.0,3,8,2320,1994.0,98166,47.4519,-122.363,1610,14482,1,63
11074,315000.0,3,2.0,1500,7828,1.0,4,7,1500,0.0,98058,47.4484,-122.158,1500,7700,0,48
11075,880000.0,3,1.75,3860,9000,1.0,3,9,1930,0.0,98155,47.7431,-122.29,2960,9000,0,45
11076,195000.0,3,1.5,1430,5200,1.0,4,7,1030,0.0,98042,47.3644,-122.094,1190,5200,0,38
11080,272000.0,4,2.25,2040,7600,1.0,4,8,1580,0.0,98023,47.3169,-122.365,2130,7200,0,37
11081,1300000.0,5,3.5,3700,8504,2.0,3,8,2750,2014.0,98105,47.669,-122.275,2370,6246,1,65
11082,450000.0,3,1.75,3150,9258,1.0,3,8,2370,0.0,98027,47.5571,-122.08,2740,10274,0,45
11084,310000.0,4,1.0,1740,11075,1.5,3,7,1740,0.0,98133,47.7458,-122.334,1580,7684,0,50
11085,530000.0,2,2.25,2080,11285,1.0,4,8,1180,0.0,98042,47.3628,-122.147,2590,13048,0,61
11086,435000.0,4,2.5,2060,10125,2.0,4,7,1560,0.0,98028,47.764,-122.262,1760,9876,0,36
11090,300000.0,3,1.75,1210,7000,1.0,3,7,1210,0.0,98058,47.4572,-122.169,1670,7000,0,40
11094,219000.0,3,1.5,1060,9600,1.0,4,7,1060,0.0,98023,47.3229,-122.348,1440,9600,0,53
11095,265000.0,4,3.0,1940,8170,1.0,4,7,1940,0.0,98155,47.7381,-122.302,1310,8169,0,67
11097,200000.0,3,1.0,930,7590,1.0,3,6,820,0.0,98166,47.4802,-122.335,1220,7590,0,72
11098,545000.0,4,2.75,2180,8480,1.0,4,7,1210,0.0,98146,47.4961,-122.366,2240,8497,0,56
11100,388000.0,2,1.75,800,4800,1.0,4,6,800,0.0,98136,47.5559,-122.396,1090,5000,0,93
11103,1180000.0,3,2.5,1970,23180,1.0,3,8,1100,1998.0,98136,47.5495,-122.398,3030,34689,1,78
11105,465000.0,4,1.75,1470,5350,1.0,3,7,980,0.0,98125,47.7048,-122.315,1970,6138,0,60
11106,545000.0,4,2.25,2390,40510,1.0,4,8,2390,0.0,98072,47.7566,-122.113,3200,36989,0,46
11107,592000.0,4,2.5,2300,11165,2.0,4,8,2300,0.0,98008,47.5794,-122.118,2170,11165,0,36
11108,446000.0,4,2.0,2280,43692,1.0,3,7,1140,1984.0,98038,47.4067,-122.03,2580,37938,1,58
11113,255000.0,3,1.0,1440,11330,1.0,3,7,1440,0.0,98168,47.4742,-122.265,1580,10100,0,50
11114,251750.0,3,2.0,1320,7200,1.0,5,7,1320,0.0,98031,47.3947,-122.174,1540,7200,0,40
11118,530000.0,3,1.75,1980,6760,1.0,4,8,1980,0.0,98008,47.6398,-122.113,2120,7280,0,42
11120,324950.0,4,1.75,2320,9240,1.0,3,7,1160,2014.0,98178,47.4909,-122.257,2130,7320,1,56
11123,685000.0,3,3.25,2030,11070,2.0,4,8,2030,0.0,98052,47.6478,-122.117,2450,11070,0,35
11124,500000.0,3,2.25,2210,7680,1.0,3,8,1730,0.0,98177,47.7729,-122.389,2390,7680,0,43
11125,368000.0,4,2.75,2610,9426,1.0,3,7,1360,0.0,98188,47.4435,-122.279,1600,9426,0,50
11127,660000.0,6,1.75,1840,2774,1.0,3,7,1060,0.0,98122,47.6041,-122.31,1680,4292,0,115
11128,253000.0,3,1.75,1570,7416,1.0,4,7,1570,0.0,98031,47.4117,-122.174,1900,7416,0,44
11129,392500.0,4,2.75,2400,19923,1.0,5,7,1320,0.0,98042,47.3616,-122.144,2470,10736,0,62
11130,605000.0,3,1.75,1930,5400,2.0,3,9,1930,0.0,98177,47.77,-122.391,2100,6840,0,37
11131,215000.0,3,1.0,1160,10384,1.0,4,6,1160,0.0,98038,47.3634,-122.027,1200,9880,0,46
11132,650000.0,4,2.5,2820,15000,2.0,4,9,2820,0.0,98052,47.7255,-122.101,2440,15000,0,30
11133,877500.0,4,2.0,3060,8000,2.0,4,8,2040,0.0,98144,47.5795,-122.29,2730,5800,0,93
11134,232500.0,3,1.0,1320,8450,1.0,3,6,880,0.0,98023,47.3278,-122.337,1320,8450,0,54
11136,380000.0,3,1.75,1560,104108,1.0,3,7,1250,0.0,98042,47.4016,-122.131,2000,110957,0,45
11138,399950.0,3,1.0,1040,9600,1.0,3,7,1040,0.0,98053,47.6738,-122.063,1370,10889,0,37
11141,515000.0,3,2.0,1810,2738,2.0,4,9,1810,0.0,98008,47.6112,-122.115,1760,2754,0,36
11142,770000.0,4,1.75,2520,8442,1.0,4,7,1640,0.0,98004,47.6317,-122.205,2110,8442,0,62
11144,489900.0,3,1.0,1680,8910,1.0,4,7,1680,0.0,98117,47.7011,-122.375,1620,7182,0,75
11145,165000.0,3,1.5,1250,7200,1.0,4,7,1250,0.0,98032,47.3678,-122.282,1250,7560,0,37
11149,422250.0,3,1.75,1650,7145,2.0,5,8,1300,0.0,98155,47.7733,-122.324,1760,7206,0,38
11150,420000.0,3,1.75,1660,9600,1.0,3,8,1380,0.0,98011,47.7601,-122.167,2030,9500,0,34
11152,620000.0,3,2.25,1720,4000,1.5,4,7,1450,0.0,98105,47.6683,-122.286,1410,4000,0,94
11153,850000.0,3,2.5,3120,12406,2.0,3,9,1940,0.0,98006,47.5507,-122.141,3240,13141,0,32
11154,463000.0,4,2.5,2680,9928,1.0,4,8,1340,0.0,98027,47.5219,-122.052,2180,10478,0,41
11155,750000.0,5,1.75,2640,13290,1.0,4,8,1400,0.0,98178,47.5022,-122.223,2400,11942,0,61
11158,525000.0,4,1.75,2280,5959,1.0,3,7,1250,0.0,98116,47.5655,-122.395,1640,5911,0,68
11160,592500.0,6,4.5,3500,8504,2.0,3,7,3500,0.0,98155,47.7349,-122.295,1550,8460,0,35
11161,350000.0,3,2.5,2010,14298,2.0,3,7,2010,0.0,98070,47.5069,-122.472,2010,14298,0,38
11162,454900.0,3,1.75,2130,9775,1.0,4,8,1430,0.0,98027,47.5326,-122.049,2130,11250,0,42
11164,357500.0,3,1.0,1070,10125,1.0,3,7,1070,0.0,98033,47.7012,-122.167,1540,10200,0,54
11165,285000.0,3,1.75,1020,5000,1.0,5,6,1020,0.0,98118,47.5332,-122.29,1360,5000,0,61
11167,477000.0,4,1.5,1380,7800,1.0,3,7,1080,0.0,98125,47.7093,-122.306,1770,7503,0,87
11168,750000.0,3,2.25,3270,168000,2.0,4,10,3270,0.0,98056,47.5197,-122.191,3220,7963,0,33
11171,319000.0,3,1.75,1640,53400,1.0,4,7,1640,0.0,98070,47.3944,-122.506,1850,380279,0,49
11173,485000.0,4,2.5,2420,10603,1.0,5,7,1210,0.0,98028,47.7397,-122.259,1750,10800,0,57
11174,341000.0,3,1.0,1390,4814,1.5,3,6,1390,0.0,98115,47.6881,-122.32,1730,3990,0,107
11177,591000.0,4,2.25,2710,38180,2.0,4,8,2710,0.0,98077,47.77,-122.097,2590,38180,0,38
11181,260000.0,3,2.5,1420,14850,1.0,4,7,1020,0.0,98032,47.3661,-122.29,2060,8800,0,52
11184,209000.0,3,1.0,1330,6900,1.0,3,7,1330,0.0,98023,47.3033,-122.381,1530,7000,0,39
11185,344950.0,3,2.0,1330,7419,1.0,3,7,1330,0.0,98034,47.7322,-122.236,1330,7297,0,30
11186,230000.0,5,2.0,1910,7200,1.0,4,6,1110,0.0,98178,47.4975,-122.261,1150,5948,0,64
11187,336950.0,3,1.75,2310,7680,1.0,4,8,1410,0.0,98032,47.3743,-122.285,2080,7680,0,37
11192,595000.0,3,2.25,2400,16301,1.0,3,8,1400,0.0,98115,47.6901,-122.282,1720,9828,0,53
11193,470000.0,3,1.0,1400,4914,1.5,3,7,1400,0.0,98117,47.681,-122.364,1400,3744,0,86
11194,600000.0,4,1.75,1700,7800,1.0,4,8,1700,0.0,98052,47.651,-122.119,2430,8342,0,40
11196,427800.0,3,1.75,1340,13241,1.0,3,7,1340,0.0,98034,47.7268,-122.213,2090,9704,0,30
11198,382000.0,3,1.75,1790,7679,1.0,4,7,1790,0.0,98133,47.7442,-122.338,1560,7680,0,62
11202,240000.0,3,1.0,1090,10000,1.0,3,6,1090,0.0,98014,47.6503,-121.911,1040,7500,0,54
11203,1230000.0,5,3.25,3240,6551,1.5,4,9,2500,0.0,98115,47.6792,-122.273,2740,9300,0,76
11204,435000.0,4,1.75,2520,7200,1.0,5,7,1260,0.0,98056,47.4835,-122.192,2360,7300,0,60
11205,1450000.0,3,1.75,2230,13529,1.0,3,9,2230,0.0,98004,47.6204,-122.217,2230,11900,0,66
11207,393000.0,2,1.0,1020,4200,1.0,5,6,1020,0.0,98136,47.5319,-122.391,1660,4200,0,92
11208,264950.0,4,1.0,1810,7500,1.0,2,7,1410,0.0,98168,47.4935,-122.333,1250,6255,0,56
11210,450000.0,3,1.0,2020,8100,1.0,3,7,1170,0.0,98125,47.7136,-122.288,1480,7620,0,59
11215,753000.0,3,2.25,2290,9047,2.0,4,8,2290,0.0,98006,47.5545,-122.163,2120,9275,0,31
11216,310000.0,2,1.0,720,5750,1.0,2,6,720,0.0,98136,47.5535,-122.393,980,6125,0,72
11217,395000.0,2,1.0,1200,6014,1.0,4,6,600,0.0,98118,47.5357,-122.28,1270,4652,0,66
11219,295000.0,4,3.0,2120,7650,2.0,3,8,2120,0.0,98007,47.6214,-122.14,2260,7885,0,51
11220,225000.0,3,1.75,1580,8820,1.0,4,7,1580,0.0,98003,47.317,-122.325,1280,8500,0,48
11224,595000.0,2,1.0,980,3600,1.0,3,6,980,0.0,98119,47.6366,-122.365,1690,3600,0,108
11230,269950.0,3,1.75,1760,12823,1.0,4,7,1460,0.0,98002,47.2868,-122.21,1450,10800,0,59
11235,270000.0,3,2.25,1500,7410,1.0,4,7,1500,0.0,98058,47.4597,-122.162,1750,7990,0,42
11236,575000.0,4,1.75,1630,5750,1.0,3,7,1160,0.0,98116,47.5674,-122.384,1640,5750,0,68
11237,246900.0,3,1.5,1370,9800,1.0,5,7,1370,0.0,98001,47.3068,-122.27,1370,9800,0,47
11239,450000.0,3,2.0,1540,67756,1.0,3,7,1540,1973.0,98077,47.721,-122.078,2060,67756,1,115
11240,215000.0,3,1.0,1190,7500,1.0,5,7,1190,0.0,98042,47.3248,-122.142,1200,9750,0,47
11242,522500.0,4,3.0,2370,8154,1.0,3,7,1380,0.0,98125,47.7258,-122.306,2100,8148,0,38
11243,150000.0,2,1.5,1360,1934,2.0,4,7,1360,0.0,98092,47.2857,-122.189,1360,1898,0,37
11244,199950.0,2,1.75,870,18537,1.0,4,6,870,0.0,98001,47.275,-122.278,1300,22800,0,69
11248,865000.0,6,2.75,3500,5150,2.0,5,8,2430,0.0,98117,47.6842,-122.363,1430,3860,0,106
11249,785000.0,3,1.75,1670,9600,1.0,5,8,1670,0.0,98040,47.5754,-122.233,1900,9600,0,54
11250,245700.0,3,2.25,1640,8400,1.0,3,8,1180,0.0,98032,47.3733,-122.289,1600,8120,0,47
11251,951000.0,3,2.25,3400,12825,1.0,3,9,3400,0.0,98118,47.5435,-122.26,2510,11574,0,54
11255,1600000.0,3,2.75,3040,21052,2.0,4,10,3040,0.0,98004,47.63800000000001,-122.225,2950,21052,0,35
11256,1400000.0,5,3.75,3700,7920,3.0,3,9,2900,0.0,98115,47.6865,-122.266,2860,6360,0,32
11257,619000.0,3,2.0,1990,3000,1.5,5,8,1430,0.0,98144,47.5891,-122.293,1780,5000,0,88
11262,205000.0,2,1.0,1060,8000,1.0,3,6,1060,0.0,98168,47.5088,-122.333,1390,8000,0,74
11263,514000.0,3,2.25,2260,54014,1.0,3,7,1450,0.0,98072,47.7657,-122.131,2140,44431,0,53
11268,500000.0,4,1.75,2040,6000,1.0,5,7,1020,0.0,98136,47.5507,-122.383,1440,6000,0,72
11270,270000.0,1,1.0,720,5196,1.0,3,7,720,0.0,98103,47.6928,-122.337,1580,5762,0,104
11271,415000.0,3,1.75,2000,8400,1.5,4,8,2000,0.0,98133,47.7535,-122.334,2000,8400,0,56
11273,236000.0,3,1.75,1300,8976,1.0,3,7,1300,0.0,98003,47.3357,-122.305,1430,9750,0,48
11275,312000.0,3,2.25,1540,5338,1.0,5,7,770,0.0,98115,47.6942,-122.304,1680,6525,0,61
11276,539000.0,3,2.25,1540,5338,1.0,5,7,770,0.0,98115,47.6942,-122.304,1680,6525,0,61
11280,650000.0,3,2.0,2300,5000,1.0,4,8,1150,0.0,98199,47.6521,-122.413,2300,5000,0,77
11281,559500.0,4,1.75,1650,7088,1.0,3,8,1650,0.0,98027,47.5688,-122.087,1850,7523,0,42
11282,219950.0,2,1.0,990,6448,1.0,3,7,990,0.0,98178,47.5031,-122.245,1130,7200,0,67
11283,671500.0,4,2.25,2130,8410,2.0,4,8,2130,0.0,98006,47.5589,-122.128,2170,8400,0,38
11285,182000.0,3,2.25,1960,8875,1.0,3,7,1290,0.0,98003,47.3344,-122.301,1890,8700,0,50
11286,203700.0,2,1.0,770,2500,1.0,3,6,770,1960.0,98072,47.7534,-122.172,1500,8286,1,102
11287,740000.0,4,1.75,2010,3600,1.5,3,7,2010,0.0,98119,47.6337,-122.371,2010,3600,0,113
11288,230000.0,2,1.0,800,17965,1.0,4,5,800,0.0,98058,47.4693,-122.161,1500,8925,0,73
11289,128000.0,3,1.0,910,11117,1.0,3,7,910,0.0,98003,47.3432,-122.309,1490,8416,0,60
11290,345000.0,3,1.0,1200,6628,1.0,4,7,1200,0.0,98155,47.7367,-122.319,1330,6768,0,63
11294,402300.0,3,1.75,1480,4050,1.0,3,7,870,0.0,98115,47.681,-122.304,1350,4500,0,89
11295,492000.0,4,2.5,3305,16164,1.5,5,7,2245,1956.0,98133,47.7563,-122.338,1620,8883,1,93
11298,335000.0,3,1.0,1030,7200,1.0,3,6,880,0.0,98126,47.5255,-122.376,1030,7200,0,67
11300,279000.0,3,1.0,1010,7903,1.0,3,6,1010,0.0,98155,47.76600000000001,-122.32,1010,7903,0,67
11302,383000.0,4,2.5,2370,10580,2.0,3,8,2370,0.0,98055,47.464,-122.192,1590,8584,0,49
11305,285000.0,2,1.0,890,7250,1.0,3,7,890,0.0,98125,47.7118,-122.314,900,7000,0,72
11306,524950.0,3,1.5,2700,24539,2.0,3,7,2120,2014.0,98019,47.7348,-121.984,1830,11000,1,38
11307,729000.0,4,2.5,2450,27081,2.0,3,8,2450,0.0,98052,47.7177,-122.104,2630,12025,0,30
11308,460000.0,3,1.75,1420,8250,1.0,4,7,1420,0.0,98007,47.6112,-122.133,2020,8250,0,55
11309,687500.0,3,1.5,1280,2114,1.5,3,8,1280,0.0,98122,47.6174,-122.308,1540,1456,0,111
11310,1170000.0,5,2.75,2910,15118,1.0,5,9,1780,0.0,98006,47.5696,-122.183,2880,15253,0,43
11311,825000.0,4,2.25,2430,10050,2.0,4,8,2430,0.0,98006,47.5563,-122.163,2390,10250,0,36
11313,470000.0,3,2.0,1800,12669,1.0,3,7,1800,1990.0,98033,47.6935,-122.173,1970,9775,1,59
11315,313000.0,3,1.5,1550,7260,1.5,2,6,1550,0.0,98166,47.4693,-122.349,1190,7620,0,90
11316,445000.0,2,1.0,840,3840,1.0,4,7,840,0.0,98117,47.684,-122.378,1310,3840,0,89
11319,305000.0,3,1.5,1210,5240,1.0,4,7,610,0.0,98106,47.5524,-122.356,1560,5240,0,32
11325,205000.0,3,1.75,1170,8239,1.0,3,7,1170,0.0,98042,47.3679,-122.088,1180,7866,0,34
11330,343500.0,4,1.75,1760,6204,1.0,4,7,1180,0.0,98178,47.5045,-122.24,1990,6240,0,65
11331,334900.0,4,1.75,2180,4066,1.5,3,6,1270,0.0,98118,47.5487,-122.277,1400,1343,0,104
11332,544300.0,4,1.75,1560,9000,1.0,5,7,1560,0.0,98052,47.6707,-122.149,1510,8848,0,46
