,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age,basement
868,381156.0,2,1.0,1320,3090,1.0,7,1320,0.0,98118,47.5517,-122.276,1270,4120,0,107,0.0
1289,170000.0,3,1.5,1370,10176,1.0,6,1370,0.0,98168,47.4738,-122.263,1650,10176,0,68,0.0
15904,960000.0,4,2.5,2820,5934,1.0,9,1770,0.0,98116,47.5706,-122.403,2230,6000,0,63,1.0
12055,1200000.0,5,2.75,3650,13297,2.0,9,2750,0.0,98040,47.5497,-122.228,2900,11568,0,46,1.0
15382,419950.0,4,1.0,1530,7920,1.0,7,1030,0.0,98166,47.4544,-122.36,1690,7920,0,60,1.0
15651,585000.0,3,1.75,2170,153767,1.0,7,2170,0.0,98042,47.3694,-122.065,2840,49500,0,39,0.0
18062,427000.0,3,1.75,1680,8610,1.0,7,1290,0.0,98034,47.7246,-122.173,1640,8809,0,46,1.0
18627,439950.0,5,1.75,2190,7500,1.0,7,1290,0.0,98133,47.7766,-122.355,1790,8820,0,36,1.0
17818,570000.0,3,2.0,1640,2808,1.0,7,820,0.0,98144,47.5945,-122.291,2270,5328,0,91,1.0
12104,267300.0,3,1.75,1890,93218,1.0,7,1890,0.0,98092,47.2568,-122.07,1690,172062,0,51,0.0
14124,295000.0,4,1.0,980,3000,1.5,7,980,0.0,98144,47.5892,-122.312,1525,3000,0,101,0.0
4298,346950.0,3,1.75,1830,10954,1.0,7,1830,0.0,98155,47.7554,-122.306,1850,8624,0,52,0.0
1200,263000.0,3,1.75,1490,3800,1.0,6,700,0.0,98118,47.5554,-122.27,2180,4000,0,102,1.0
14076,558000.0,2,2.0,1580,5750,1.0,6,790,0.0,98116,47.5668,-122.384,1580,5750,0,105,1.0
12385,560000.0,3,2.0,1640,7333,1.0,7,1020,0.0,98108,47.5636,-122.316,2130,4933,0,74,1.0
7440,545000.0,3,1.0,1510,5000,1.5,7,1510,0.0,98105,47.6708,-122.297,1680,4000,0,106,0.0
3242,658600.0,4,2.0,1400,4690,1.5,7,1400,0.0,98117,47.6826,-122.378,1400,4690,0,70,0.0
12546,364000.0,2,1.5,1650,7311,1.0,7,860,0.0,98133,47.7772,-122.357,1660,7255,0,37,1.0
3362,406000.0,4,1.5,1920,6000,2.0,7,1920,0.0,98198,47.4029,-122.321,1920,6000,0,64,0.0
7859,615000.0,3,1.0,1120,12500,1.0,7,1120,0.0,98033,47.6842,-122.2,2380,10000,0,38,0.0
1080,825000.0,2,1.0,1150,12775,1.0,6,1150,0.0,98178,47.502,-122.222,2440,11852,0,107,0.0
6069,445000.0,4,3.25,1960,7200,2.0,7,1960,0.0,98034,47.7291,-122.218,1980,7529,0,36,0.0
1013,429000.0,2,1.0,1080,3600,1.0,7,1080,0.0,98122,47.6078,-122.291,2230,4500,0,93,0.0
15980,465000.0,5,1.5,1830,9000,1.0,7,1030,0.0,98155,47.7488,-122.292,2610,11175,0,60,1.0
8679,520000.0,3,1.75,2080,6609,1.0,7,1280,0.0,98115,47.6883,-122.3,1680,6270,0,65,1.0
1910,339950.0,3,2.0,1340,10200,1.5,7,1340,0.0,98133,47.7756,-122.351,1420,10200,0,62,0.0
12039,688500.0,3,1.75,1760,4125,1.5,7,1760,0.0,98103,47.6748,-122.352,1760,4000,0,88,0.0
12175,480000.0,5,2.75,2760,7200,1.0,7,1430,0.0,98072,47.7563,-122.147,2460,8750,0,36,1.0
13482,565000.0,4,1.75,2030,7350,1.0,8,2030,0.0,98008,47.6274,-122.094,2000,7998,0,49,0.0
15986,325000.0,3,1.75,1780,11096,1.0,7,1210,0.0,98074,47.617,-122.051,1780,10640,0,36,1.0
7845,613200.0,3,2.75,2050,3320,1.5,7,1580,0.0,98105,47.6719,-122.301,1760,4150,0,88,1.0
6844,343000.0,2,1.5,1040,8526,1.0,6,1040,0.0,98155,47.7349,-122.295,1310,8504,0,62,0.0
18669,360000.0,4,2.25,2620,8100,1.0,7,1550,0.0,98166,47.4564,-122.351,1650,8100,0,51,1.0
5235,1040000.0,5,2.75,3050,8904,1.0,8,1650,0.0,98040,47.5709,-122.214,2920,8904,0,59,1.0
10565,333000.0,5,1.75,1240,8936,1.0,7,1240,0.0,98006,47.5738,-122.136,1600,9341,0,61,0.0
7784,440000.0,2,1.0,1230,6600,1.0,7,1130,0.0,98118,47.5573,-122.282,1260,5060,0,109,1.0
3239,491500.0,3,2.25,1560,12000,1.0,7,1110,0.0,98034,47.7256,-122.166,2190,4612,0,47,1.0
8285,597500.0,4,3.0,1890,35280,1.0,9,1510,0.0,98052,47.7112,-122.099,2730,34525,0,36,1.0
10389,399000.0,3,1.75,1780,11440,1.0,8,1350,0.0,98059,47.474,-122.139,2180,11440,0,38,1.0
3812,239000.0,2,1.0,1210,9375,1.0,7,1210,0.0,98198,47.3865,-122.322,1680,8400,0,63,0.0
2186,360000.0,4,2.0,1850,8827,1.0,7,1850,0.0,98155,47.7406,-122.313,1310,6901,0,46,0.0
11387,550000.0,4,2.75,2230,9460,1.0,7,1480,0.0,98027,47.5246,-122.044,1760,10878,0,55,1.0
12901,525000.0,4,2.0,2260,7680,1.0,7,1130,0.0,98177,47.7193,-122.361,1800,7680,0,68,1.0
2043,399950.0,4,1.5,1850,6125,1.5,6,1110,0.0,98126,47.5352,-122.37,990,6125,0,70,1.0
2351,554000.0,3,2.0,1830,3500,1.5,7,1290,0.0,98116,47.573,-122.383,1530,4000,0,106,1.0
8697,434500.0,3,1.75,1930,7210,1.0,7,1110,0.0,98072,47.735,-122.174,1870,7877,0,40,1.0
17159,435000.0,6,3.0,3560,4290,1.0,7,1780,0.0,98118,47.5282,-122.269,3040,6000,0,58,1.0
4256,489950.0,3,2.0,1580,4010,1.0,7,790,0.0,98117,47.6769,-122.371,1350,5350,0,106,1.0
18011,536000.0,5,2.25,2650,9140,1.0,8,1350,0.0,98177,47.7772,-122.387,2700,7800,0,50,1.0
17668,560000.0,3,2.0,2870,95396,1.0,9,1350,0.0,98027,47.4834,-122.001,2870,102366,0,35,1.0
11421,245000.0,3,1.75,1480,3900,1.0,7,1480,0.0,98023,47.2977,-122.367,1830,6956,0,35,0.0
1838,720000.0,2,1.0,2020,7200,1.0,7,1700,0.0,98146,47.506,-122.384,2020,7200,0,68,1.0
5646,352500.0,3,1.0,1000,4171,1.0,7,1000,0.0,98052,47.6834,-122.097,1090,3479,0,30,0.0
15756,520000.0,3,1.75,1540,7558,1.0,8,1540,0.0,98052,47.6707,-122.156,1540,7863,0,51,0.0
786,500000.0,2,1.0,1280,5400,1.0,7,1280,0.0,98117,47.6949,-122.371,1540,5670,0,51,0.0
11649,255000.0,4,1.0,1250,9102,1.0,7,1250,0.0,98148,47.4258,-122.327,1260,9180,0,60,0.0
15073,365000.0,2,1.5,1160,8060,1.0,7,1160,0.0,98136,47.5146,-122.386,1500,8060,0,65,0.0
18014,285500.0,4,1.75,1960,7950,1.0,8,1960,0.0,98023,47.3109,-122.377,1960,8400,0,48,0.0
18052,589000.0,3,2.0,2250,8800,1.0,7,1250,0.0,98116,47.5737,-122.409,2250,4800,0,90,1.0
19534,460000.0,3,1.75,1300,4000,1.0,7,900,0.0,98199,47.6368,-122.388,1750,4000,0,62,1.0
14907,335000.0,3,2.25,2060,47318,1.0,8,1600,0.0,98001,47.2758,-122.265,1870,19663,0,39,1.0
2567,895000.0,5,2.5,2350,14197,1.0,8,1220,0.0,98004,47.6005,-122.204,2470,11629,0,53,1.0
10008,291600.0,3,1.75,1630,7480,1.0,7,1330,0.0,98058,47.4514,-122.159,1940,7480,0,36,1.0
2291,390000.0,3,1.5,1600,10440,1.0,7,1600,0.0,98125,47.7109,-122.311,1600,8816,0,61,0.0
11113,255000.0,3,1.0,1440,11330,1.0,7,1440,0.0,98168,47.4742,-122.265,1580,10100,0,50,0.0
14252,229000.0,3,1.0,1010,12705,1.0,7,1010,0.0,98003,47.3348,-122.303,1490,10200,0,56,0.0
2979,385000.0,3,1.75,2160,5863,1.5,7,1260,0.0,98144,47.5729,-122.315,1590,3000,0,87,1.0
8646,760000.0,4,2.5,3300,165528,2.0,8,3300,0.0,98077,47.7657,-122.028,3030,144696,0,31,0.0
19177,328000.0,3,1.75,1440,45302,2.0,7,1440,0.0,98019,47.7078,-121.915,2080,49658,0,38,0.0
10221,169950.0,3,1.0,1180,9832,1.0,7,1180,0.0,98042,47.3845,-122.085,1220,9894,0,45,0.0
13751,350000.0,3,1.0,1010,11244,1.0,7,1010,0.0,98155,47.7467,-122.321,1220,11242,0,68,0.0
106,460000.0,3,1.0,1670,4005,1.5,7,1170,0.0,98117,47.6878,-122.38,1240,4005,0,76,1.0
4815,375000.0,3,1.5,1240,7733,1.0,6,790,0.0,98125,47.714,-122.283,1130,7733,0,74,1.0
8903,465000.0,3,2.25,2560,117176,1.0,9,1280,0.0,98027,47.4655,-122.033,2760,57063,0,38,1.0
18061,1700000.0,2,2.25,3170,3000,2.0,10,1990,0.0,98109,47.6291,-122.351,2980,5061,0,115,1.0
18078,180500.0,2,1.0,850,5000,1.0,6,850,0.0,98198,47.3817,-122.314,1160,5000,0,39,0.0
8511,553000.0,2,1.0,900,5000,1.0,7,900,0.0,98117,47.6883,-122.395,1280,5000,0,71,0.0
4653,725000.0,6,3.0,3110,5000,1.5,7,1810,0.0,98103,47.6631,-122.348,1600,4000,0,94,1.0
12012,589000.0,3,1.0,1110,6000,1.5,7,1110,0.0,98199,47.6496,-122.403,1420,6000,0,83,0.0
4614,291700.0,3,2.5,1970,4120,1.5,6,1230,0.0,98106,47.5328,-122.346,1470,4080,0,88,1.0
16855,813500.0,4,2.0,2530,15520,1.0,8,2220,0.0,98005,47.613,-122.167,2500,13300,0,51,1.0
6019,920000.0,4,1.5,1850,3600,2.0,8,1660,0.0,98112,47.6376,-122.307,1970,3600,0,86,1.0
19448,480000.0,5,2.5,2732,9500,1.0,8,1870,0.0,98003,47.3436,-122.323,2720,10000,0,40,1.0
4301,315000.0,3,1.75,1460,7884,1.0,8,1460,0.0,98058,47.4457,-122.128,2050,7210,0,40,0.0
8415,320000.0,4,2.75,1640,3000,1.0,7,1000,0.0,98118,47.5625,-122.283,1150,4545,0,31,1.0
1335,495000.0,2,1.75,1850,2530,2.5,7,1850,0.0,98122,47.6106,-122.31,1500,1795,0,112,0.0
9493,230000.0,2,0.75,890,19703,1.0,6,890,0.0,98045,47.4922,-121.783,1270,9800,0,81,0.0
7297,389000.0,4,1.0,1520,9800,1.5,7,1520,0.0,98034,47.7303,-122.236,1540,7700,0,44,0.0
7532,809000.0,4,1.5,1840,4337,2.0,8,1840,0.0,98112,47.6312,-122.307,2250,4337,0,98,0.0
18894,234000.0,3,2.0,1640,5280,1.5,6,1640,0.0,98002,47.3089,-122.213,1160,7875,0,105,0.0
18675,470000.0,5,2.5,2210,9655,1.0,8,1460,0.0,98011,47.7698,-122.222,2080,8633,0,39,1.0
14891,625000.0,3,2.5,2180,5000,1.0,8,1240,0.0,98116,47.5828,-122.396,2000,5000,0,38,1.0
10392,420000.0,4,1.75,1940,11500,1.0,7,1090,0.0,98006,47.5774,-122.147,1700,8360,0,60,1.0
5871,449950.0,3,2.0,1880,3048,2.0,7,1880,0.0,98122,47.6031,-122.303,1680,3600,0,113,0.0
11892,520000.0,2,1.0,1120,6141,1.0,7,900,0.0,98117,47.6924,-122.372,1500,7529,0,69,1.0
10286,440000.0,2,1.5,1080,6760,1.0,6,1080,0.0,98117,47.7008,-122.386,2080,5800,0,92,0.0
14616,283000.0,4,2.0,2100,8160,1.0,7,1200,0.0,98106,47.5145,-122.365,1140,8160,0,56,1.0
11325,205000.0,3,1.75,1170,8239,1.0,7,1170,0.0,98042,47.3679,-122.088,1180,7866,0,34,0.0
10386,180000.0,3,1.0,1280,4875,1.0,6,1280,0.0,98042,47.3686,-122.081,1060,4875,0,46,0.0
1720,345000.0,3,1.0,1340,9339,1.0,7,1340,0.0,98056,47.5407,-122.177,1310,9350,0,55,0.0
6456,360000.0,5,1.75,1550,5225,1.5,7,1550,0.0,98108,47.554,-122.306,1220,5225,0,74,0.0
9986,533000.0,4,1.0,1550,4750,1.5,7,1550,0.0,98117,47.6824,-122.389,1320,4750,0,96,0.0
9121,575000.0,5,3.0,3690,49709,1.0,9,2690,0.0,98198,47.3908,-122.32,2590,8691,0,55,1.0
7683,415000.0,4,2.0,1960,10559,2.0,7,1960,0.0,98133,47.7494,-122.337,1580,7769,0,60,0.0
6097,464950.0,4,2.25,2350,36116,1.0,9,2350,0.0,98042,47.3533,-122.082,2580,36116,0,32,0.0
3350,145000.0,3,1.0,1010,5490,1.0,6,1010,0.0,98168,47.4762,-122.293,1740,10658,0,61,0.0
9670,1700000.0,3,4.0,3910,5350,2.0,10,2610,0.0,98199,47.6393,-122.408,2890,5350,0,82,1.0
4416,374950.0,4,1.5,1970,14490,1.5,7,1970,0.0,98059,47.4612,-122.069,1880,14880,0,52,0.0
10564,440000.0,3,1.0,1410,8925,1.0,7,1410,0.0,98052,47.6782,-122.162,1330,8925,0,57,0.0
17576,303697.0,4,2.0,2520,7334,1.0,7,1600,0.0,98125,47.7263,-122.291,2040,7937,0,60,1.0
15199,1300000.0,4,1.75,2610,21600,1.0,8,2610,0.0,98004,47.6245,-122.227,2920,20330,0,49,0.0
19062,350000.0,2,1.75,1430,7921,1.0,7,1430,0.0,98146,47.5088,-122.371,1290,8040,0,32,0.0
4724,248500.0,4,1.75,1720,10018,1.0,7,1720,0.0,98042,47.3614,-122.119,1220,10018,0,55,0.0
18251,229500.0,3,1.0,1230,6000,1.0,7,1230,0.0,98002,47.3256,-122.209,1240,6000,0,48,0.0
8970,540000.0,2,2.0,1640,3021,1.0,7,840,0.0,98107,47.666,-122.358,1780,4500,0,56,1.0
2375,437000.0,5,2.0,2190,8316,1.0,7,1390,0.0,98108,47.5488,-122.298,2010,8316,0,54,1.0
5608,242500.0,3,1.5,1200,9720,1.0,7,1200,0.0,98042,47.4225,-122.153,1380,10284,0,50,0.0
17508,605000.0,2,1.0,1550,3200,1.5,8,1550,0.0,98112,47.6368,-122.306,1800,3937,0,88,0.0
14320,522000.0,3,1.0,1150,7080,1.0,7,1150,0.0,98125,47.7106,-122.288,1490,7921,0,63,0.0
3890,422500.0,3,2.0,1960,6450,1.0,7,1000,0.0,98038,47.3972,-122.029,1660,20720,0,38,1.0
3875,390000.0,3,1.0,1010,7920,1.0,6,1010,0.0,98126,47.5249,-122.37,1520,7560,0,90,0.0
17160,175000.0,2,1.0,700,8174,1.0,5,700,0.0,98146,47.5136,-122.349,1250,8046,0,74,0.0
15353,650000.0,4,1.5,2480,6383,1.0,7,1380,0.0,98119,47.6445,-122.374,1440,6000,0,69,1.0
6174,650000.0,3,1.75,2140,9484,1.0,7,1290,0.0,98004,47.6234,-122.191,1960,9630,0,62,1.0
10047,620000.0,2,1.75,1680,8187,1.0,8,1680,0.0,98027,47.5603,-122.081,2390,7801,0,32,0.0
9674,450000.0,2,1.0,910,5000,1.0,6,910,0.0,98117,47.683,-122.374,1480,5000,0,101,0.0
1210,470000.0,3,1.0,1170,4400,1.0,7,870,0.0,98199,47.6584,-122.391,1240,4400,0,64,1.0
14762,472500.0,3,2.0,1790,6800,1.0,7,1240,0.0,98133,47.728,-122.339,1470,6800,0,51,1.0
13165,225000.0,3,1.5,1390,12500,1.0,6,1390,0.0,98014,47.6496,-121.908,1390,9000,0,39,0.0
16238,1950000.0,3,2.5,2510,12779,1.5,10,2510,0.0,98034,47.6982,-122.231,2810,12225,0,47,0.0
6230,275000.0,5,2.25,1820,10500,1.0,7,1080,0.0,98031,47.4058,-122.177,1820,7500,0,36,1.0
1516,500000.0,3,2.0,1720,5525,1.0,7,960,0.0,98108,47.559,-122.298,1760,5525,0,74,1.0
18096,295000.0,3,1.75,1060,8100,2.0,7,1060,0.0,98038,47.3617,-122.047,1410,8100,0,32,0.0
18057,970000.0,3,2.25,3400,10000,2.0,10,3400,0.0,98115,47.6846,-122.284,1860,5100,0,32,0.0
3781,149000.0,3,1.0,1700,8645,1.0,6,1700,0.0,98146,47.4899,-122.337,1500,7980,0,60,0.0
2258,208000.0,3,1.0,1020,6120,1.0,7,1020,0.0,98002,47.278,-122.205,1370,8000,0,48,0.0
12761,290000.0,4,2.5,2050,9015,2.0,7,2050,0.0,98058,47.4357,-122.168,1780,8820,0,42,0.0
8323,315000.0,2,1.0,770,6731,1.0,6,770,0.0,98155,47.7505,-122.312,1120,9212,0,72,0.0
925,288400.0,4,2.5,1860,6687,1.0,7,1220,0.0,98031,47.4046,-122.186,1860,6117,0,32,1.0
5937,554000.0,2,1.0,820,3700,1.0,7,820,0.0,98040,47.588,-122.251,1750,9000,0,47,0.0
11603,305000.0,4,2.5,1900,7000,1.0,7,1420,0.0,98023,47.3092,-122.376,1600,7600,0,47,1.0
8893,350000.0,4,1.75,1820,6930,1.0,7,1320,0.0,98178,47.5053,-122.242,1820,6825,0,63,1.0
12476,733000.0,4,1.75,1930,3876,1.5,7,1450,0.0,98105,47.6604,-122.324,1280,3825,0,91,1.0
8410,520000.0,3,1.75,2310,36665,1.0,8,1580,0.0,98155,47.7697,-122.274,2000,14000,0,32,1.0
12722,375000.0,4,2.25,2020,12500,2.0,8,2020,0.0,98056,47.5403,-122.175,1800,13175,0,49,0.0
17750,583500.0,4,1.75,2860,48351,1.0,8,1710,0.0,98077,47.7605,-122.085,2460,43560,0,37,1.0
10657,245000.0,4,1.5,1850,7547,1.5,7,1850,0.0,98198,47.3714,-122.309,1730,7577,0,55,0.0
5201,768500.0,4,1.75,3620,10400,1.0,8,1820,0.0,98005,47.6069,-122.167,2410,10400,0,50,1.0
4423,325000.0,2,1.0,1100,17817,1.0,7,620,0.0,98019,47.7728,-121.9,1790,20009,0,35,1.0
18336,685000.0,3,1.5,2230,8558,2.0,8,2230,0.0,98040,47.5833,-122.219,2200,8558,0,55,0.0
1635,440000.0,2,1.75,1330,4903,1.0,7,1330,0.0,98052,47.6819,-122.161,1470,2735,0,30,0.0
12908,539000.0,3,1.5,1460,5040,1.0,7,1100,0.0,98133,47.7112,-122.357,2330,7560,0,44,1.0
5061,670000.0,3,1.75,1850,8160,1.0,8,1850,0.0,98177,47.7241,-122.363,1600,8160,0,63,0.0
3243,299950.0,3,1.5,1940,8951,1.0,7,1300,0.0,98168,47.473,-122.328,2000,8319,0,57,1.0
7557,725000.0,4,1.75,2000,3750,1.0,8,1120,0.0,98117,47.6816,-122.374,1370,5000,0,65,1.0
3269,600000.0,3,2.25,2100,8276,2.0,8,2100,0.0,98008,47.6068,-122.112,2420,18135,0,36,0.0
12416,430000.0,3,1.0,1210,5200,1.0,6,1210,0.0,98126,47.53100000000001,-122.373,890,5200,0,74,0.0
11432,340000.0,5,1.0,1120,9022,1.5,7,1120,0.0,98034,47.7296,-122.24,1310,7500,0,53,0.0
6343,439500.0,4,1.0,1360,5500,1.5,7,1360,0.0,98115,47.6878,-122.285,1530,5790,0,65,0.0
14999,265000.0,4,1.75,1860,9112,1.0,7,1110,0.0,98032,47.3792,-122.282,1570,9112,0,52,1.0
7980,740000.0,4,2.75,2560,6900,1.0,8,1480,0.0,98115,47.68600000000001,-122.297,2600,7200,0,56,1.0
5735,347500.0,3,1.5,1180,8353,1.0,7,1180,0.0,98155,47.7652,-122.274,1710,8748,0,55,0.0
15555,309950.0,3,2.25,1990,6350,2.0,7,1990,0.0,98198,47.3822,-122.316,1220,6250,0,48,0.0
3317,496000.0,3,1.5,2520,37616,1.0,8,2520,0.0,98045,47.4777,-121.763,1470,33750,0,60,0.0
38,240000.0,4,1.0,1220,8075,1.0,7,890,0.0,98001,47.3341,-122.282,1290,7800,0,46,1.0
5804,258000.0,3,1.75,1040,5650,1.0,6,1040,0.0,98178,47.5111,-122.256,1290,5650,0,64,0.0
4049,400000.0,2,1.0,1470,6120,1.0,7,1470,0.0,98115,47.6914,-122.287,1840,6120,0,75,0.0
9270,410000.0,2,1.0,1480,4080,1.0,7,1050,0.0,98117,47.6842,-122.393,1310,4080,0,66,1.0
7975,520000.0,2,1.0,910,5000,1.0,7,910,0.0,98107,47.6733,-122.37,1050,5000,0,91,0.0
4750,405000.0,3,1.75,1980,8100,1.0,7,1310,0.0,98133,47.7353,-122.331,1450,8212,0,66,1.0
14090,405000.0,2,1.0,1090,10481,1.0,7,780,0.0,98074,47.632,-122.03,1160,10533,0,34,1.0
2565,603500.0,6,2.75,2660,8400,1.0,8,1550,0.0,98006,47.549,-122.173,2280,8400,0,53,1.0
18809,569000.0,4,1.75,2400,21196,1.0,8,1590,0.0,98166,47.4282,-122.347,2200,19134,0,59,1.0
1163,439995.0,3,1.75,1570,8400,1.0,7,1570,0.0,98133,47.76,-122.34,1860,8639,0,56,0.0
2764,645000.0,3,1.75,2340,6750,1.5,7,1620,0.0,98103,47.6956,-122.335,1410,3388,0,101,1.0
442,641000.0,2,1.0,1420,5332,1.0,8,1070,0.0,98105,47.6694,-122.275,2400,5406,0,62,1.0
13426,480000.0,3,1.75,1960,43995,1.0,7,1960,0.0,98059,47.4915,-122.106,1960,42253,0,45,0.0
12438,344950.0,3,1.75,1870,7500,1.0,8,1320,0.0,98058,47.4428,-122.134,1870,7275,0,37,1.0
8794,699950.0,3,3.25,2230,5460,1.0,8,1430,0.0,98136,47.53,-122.388,2070,5600,0,38,1.0
1704,1270000.0,4,3.0,3130,2646,2.5,9,2290,0.0,98102,47.6272,-122.316,2920,4500,0,109,1.0
17085,650000.0,4,2.75,2610,4160,3.0,8,1910,0.0,98103,47.6901,-122.357,1470,4140,0,105,1.0
8311,375000.0,3,2.0,1410,10078,1.0,6,1410,0.0,98072,47.7587,-122.144,2090,9202,0,32,0.0
15746,182200.0,4,1.0,1130,13927,1.5,6,1130,0.0,98168,47.4939,-122.3,1800,8274,0,86,0.0
1663,662990.0,3,1.75,1240,3600,1.5,7,1240,0.0,98116,47.5797,-122.405,1660,3600,0,89,0.0
3352,374500.0,3,1.5,1330,8636,1.0,7,1330,0.0,98034,47.7289,-122.203,1370,7475,0,47,0.0
13983,160000.0,2,1.0,1070,4200,1.0,6,1070,0.0,98002,47.3336,-122.215,1150,4200,0,32,0.0
12035,215000.0,3,2.0,1290,9312,1.0,7,1290,0.0,98168,47.4811,-122.325,1650,7300,0,68,0.0
18282,182500.0,2,1.0,1040,13920,1.0,6,1040,0.0,98198,47.3756,-122.306,1100,7575,0,42,0.0
14445,430000.0,3,1.0,1150,3000,1.0,6,1150,0.0,98103,47.6867,-122.345,1460,3200,0,109,0.0
3210,505000.0,2,1.75,1310,3816,1.0,7,1110,0.0,98117,47.679,-122.368,1510,3816,0,86,1.0
1960,605000.0,3,2.0,2660,4500,1.0,7,1330,0.0,98199,47.6391,-122.403,1790,5000,0,93,1.0
10178,270000.0,3,1.0,1500,5605,1.0,6,750,0.0,98106,47.5456,-122.359,1050,9100,0,73,1.0
1432,640000.0,3,1.0,1530,4944,1.0,7,1530,0.0,98103,47.6857,-122.341,1500,4944,0,65,0.0
3023,367000.0,4,1.0,1820,5500,1.5,6,1820,0.0,98106,47.5185,-122.363,1140,5500,0,68,0.0
9114,245000.0,3,1.0,1020,8625,1.0,7,1020,0.0,98045,47.4465,-121.77,1290,9440,0,37,0.0
5574,485000.0,3,1.75,1950,10080,1.0,7,1950,0.0,98034,47.7282,-122.186,2340,8800,0,48,0.0
14783,560000.0,4,1.0,1360,5814,1.5,6,1360,0.0,98122,47.6038,-122.314,1010,5814,0,115,0.0
10373,695000.0,4,1.75,2390,5880,1.0,8,1390,0.0,98117,47.6956,-122.399,2210,6260,0,58,1.0
10259,575000.0,3,1.75,2130,6500,1.0,8,1170,0.0,98199,47.6424,-122.386,2020,5000,0,61,1.0
14781,190000.0,2,1.0,880,6900,1.0,6,880,0.0,98056,47.4903,-122.191,1060,8000,0,72,0.0
3422,420000.0,3,2.0,1200,5029,1.0,6,880,0.0,98115,47.6936,-122.294,1510,5854,0,78,1.0
6057,415000.0,3,1.5,1360,1795,2.0,7,1360,0.0,98199,47.6471,-122.397,1580,1795,0,70,0.0
8520,215000.0,3,1.75,1210,8075,1.0,6,1210,0.0,98001,47.2666,-122.254,1310,8025,0,32,0.0
17811,425000.0,3,2.75,1360,542322,1.0,7,1140,0.0,98022,47.2069,-122.024,1700,60548,0,60,1.0
19455,1390000.0,5,1.75,2650,11340,1.0,8,2650,0.0,98004,47.62600000000001,-122.213,2780,13204,0,60,0.0
932,299900.0,3,2.25,1560,35026,1.0,7,1290,0.0,98092,47.3023,-122.069,1660,35160,0,30,1.0
17434,235000.0,4,1.75,1920,9350,1.0,7,1000,0.0,98002,47.292,-122.195,1910,8400,0,38,1.0
15507,727160.0,7,3.75,2310,5000,2.0,8,2310,0.0,98117,47.6781,-122.376,1360,1552,0,31,0.0
17933,290000.0,3,1.0,1470,8200,1.0,7,1040,0.0,98155,47.7347,-122.302,1420,8200,0,62,1.0
14441,287000.0,5,1.5,2040,11772,1.0,7,1030,0.0,98056,47.5015,-122.166,1560,9435,0,52,1.0
299,267500.0,3,1.75,1590,11914,1.0,7,1090,0.0,98188,47.4427,-122.274,1630,9052,0,58,1.0
8303,225000.0,2,2.5,1560,5333,1.0,5,780,0.0,98055,47.4749,-122.213,1010,4800,0,68,1.0
13331,252000.0,3,2.25,1740,10836,1.0,7,910,0.0,98031,47.3976,-122.166,2090,7500,0,34,1.0
11932,1030000.0,5,2.75,3190,16920,1.0,9,1690,0.0,98006,47.5641,-122.16,3100,13100,0,39,1.0
355,375000.0,4,1.75,2200,7475,1.0,7,1100,0.0,98118,47.543,-122.28,1600,5766,0,60,1.0
1974,830000.0,2,1.5,2130,35679,1.0,7,2130,0.0,98033,47.6638,-122.171,2670,35679,0,52,0.0
18918,254999.0,3,1.0,1580,7560,1.0,7,1000,0.0,98001,47.3318,-122.277,1580,7560,0,39,1.0
5519,432500.0,3,2.5,1930,7120,1.0,7,1420,0.0,98133,47.7715,-122.34,1600,8352,0,54,1.0
800,650000.0,3,2.0,1340,2720,1.5,7,1340,0.0,98103,47.6518,-122.335,2030,4590,0,102,0.0
19396,229000.0,3,1.5,1200,5000,1.0,6,1200,0.0,98146,47.5122,-122.357,1440,2500,0,36,0.0
8810,1010000.0,5,2.0,2440,3080,2.0,8,2440,0.0,98112,47.6242,-122.306,1640,3077,0,105,0.0
17912,282150.0,2,1.0,700,5940,1.0,7,700,0.0,98133,47.7289,-122.337,1070,5995,0,67,0.0
7027,631000.0,4,2.0,1930,3240,1.5,7,1930,0.0,98122,47.6156,-122.299,1480,3600,0,104,0.0
15549,750000.0,3,3.75,2460,7630,1.0,8,1940,0.0,98177,47.7147,-122.373,2000,7326,0,39,1.0
7313,525000.0,4,2.0,2680,14157,1.0,8,1460,0.0,98188,47.4286,-122.292,2100,9199,0,49,1.0
18452,300000.0,3,1.5,1320,15053,1.0,7,1320,0.0,98072,47.7405,-122.095,1250,13368,0,36,0.0
4384,501000.0,3,1.0,1160,4360,1.0,8,1160,0.0,98105,47.6718,-122.291,1810,4360,0,86,0.0
9764,336500.0,3,1.0,1480,7284,1.0,7,970,0.0,98133,47.7757,-122.353,2020,7920,0,52,1.0
11475,339000.0,3,2.0,1979,8470,1.0,7,1329,0.0,98198,47.3912,-122.301,1650,8591,0,59,1.0
2469,550000.0,2,1.0,1080,3420,1.0,7,780,0.0,98107,47.6715,-122.393,1380,3656,0,93,1.0
18261,285000.0,1,1.0,1060,54846,1.0,5,1060,0.0,98070,47.4716,-122.445,2258,31762,0,80,0.0
15058,1580000.0,4,2.75,3480,19991,2.0,10,2630,0.0,98004,47.6354,-122.214,3770,20271,0,36,1.0
