,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age
2828,865000.0,5,3.0,2900,6730,1.0,5,8,1830,0.0,98115,47.6784,-122.285,2370,6283,0,38
7077,410000.0,2,2.25,1660,2128,2.0,4,8,1660,0.0,98028,47.7528,-122.252,1640,2128,0,41
7190,235000.0,2,2.0,870,6450,1.0,4,6,740,0.0,98118,47.5354,-122.278,1640,5775,0,61
1816,1430000.0,4,2.5,3380,27589,2.0,3,10,3380,0.0,98004,47.6292,-122.225,3390,20075,0,49
10479,435000.0,2,1.0,1260,4080,1.5,5,7,1260,0.0,98115,47.687,-122.32,1720,4080,0,89
12370,207000.0,3,1.75,1180,21275,1.0,4,6,1180,0.0,98038,47.4018,-122.037,1490,35100,0,57
18525,475000.0,2,2.0,1540,54450,2.0,3,7,1540,0.0,98053,47.63800000000001,-121.953,2280,29918,0,32
3481,119900.0,2,1.0,700,3180,1.0,3,6,480,0.0,98178,47.4976,-122.262,1760,6360,0,64
5564,625000.0,4,2.0,1760,5307,1.5,4,7,1170,0.0,98105,47.6714,-122.28,1850,6600,0,67
14111,325000.0,2,1.0,1050,4800,1.0,4,7,1050,0.0,98146,47.5128,-122.388,1230,4800,0,46
12503,760250.0,5,2.75,2540,8250,1.0,4,7,1440,0.0,98040,47.5875,-122.24,2540,11000,0,62
8071,380000.0,4,1.5,1680,11123,1.0,3,7,1130,0.0,98177,47.7565,-122.361,1770,10103,0,56
6778,700000.0,4,1.75,2360,6000,1.0,3,7,1280,0.0,98109,47.6465,-122.357,1700,3460,0,60
10644,304500.0,3,2.25,1790,6930,1.0,3,7,1390,0.0,98003,47.3536,-122.317,1810,7420,0,41
17569,269500.0,2,1.0,1140,74052,1.0,4,6,1140,0.0,98022,47.2093,-121.962,1730,43560,0,47
14850,575000.0,4,2.25,2060,12155,1.0,4,8,2060,0.0,98008,47.6378,-122.117,2360,8625,0,47
16009,532000.0,3,1.0,1110,4800,1.5,3,7,1110,0.0,98117,47.6857,-122.378,1510,4320,0,69
3811,525000.0,4,2.75,2500,10330,1.0,4,8,1380,0.0,98155,47.7743,-122.286,2270,10430,0,37
1787,341000.0,3,1.5,1720,7119,1.5,4,7,1720,0.0,98155,47.7535,-122.314,1590,7616,0,63
16187,447000.0,2,1.0,720,7500,1.0,3,6,720,0.0,98136,47.5185,-122.392,1390,5000,0,90
14736,490000.0,3,2.25,2840,107157,2.0,4,9,2840,0.0,98092,47.2848,-122.118,2600,215622,0,32
6147,1060000.0,6,2.75,2980,20000,1.0,3,8,2130,0.0,98177,47.7599,-122.375,2730,20000,0,50
4934,359000.0,4,2.25,2710,22860,1.0,4,7,1850,0.0,98001,47.3207,-122.266,1700,22860,0,53
6233,200000.0,3,2.0,1170,10051,1.0,4,7,1170,0.0,98198,47.4229,-122.324,1440,9800,0,58
9411,246000.0,3,1.5,1630,10200,1.0,4,8,1300,0.0,98023,47.3155,-122.364,1960,6700,0,39
17019,165000.0,3,1.0,970,7503,1.0,4,6,970,0.0,98058,47.4688,-122.163,1230,9504,0,48
12542,313000.0,3,1.75,2190,8000,1.0,4,8,2190,0.0,98023,47.3098,-122.381,1980,8000,0,48
19454,305000.0,3,1.0,1580,7424,1.0,3,7,1010,0.0,98058,47.4607,-122.171,1710,7772,0,53
13,400000.0,3,1.75,1370,9680,1.0,4,7,1370,0.0,98074,47.6127,-122.045,1370,10208,0,38
5646,352500.0,3,1.0,1000,4171,1.0,3,7,1000,0.0,98052,47.6834,-122.097,1090,3479,0,30
12576,469775.0,2,1.75,1530,7020,1.0,3,7,1030,0.0,98199,47.6465,-122.395,2090,6600,0,73
6425,354500.0,3,1.0,1150,11396,1.5,4,7,1150,0.0,98155,47.7435,-122.296,1600,8146,0,65
9129,325000.0,3,1.0,1590,8160,1.0,3,7,1090,0.0,98198,47.4013,-122.321,1540,10500,0,61
3685,380000.0,3,1.0,920,3532,1.0,3,6,920,0.0,98118,47.5539,-122.268,1250,4000,0,105
15125,390000.0,3,2.0,1840,16815,1.0,5,7,960,0.0,98059,47.4837,-122.11,1810,16732,0,43
10458,1050000.0,4,2.5,3250,48037,1.0,3,8,2030,0.0,98074,47.6326,-122.07,2970,48037,0,30
3126,1270000.0,4,2.25,2870,6000,1.0,5,8,1730,0.0,98112,47.6362,-122.282,2370,5500,0,64
2221,535000.0,2,1.0,920,9000,1.0,1,6,920,0.0,98033,47.6831,-122.189,1760,8400,0,61
3860,790000.0,3,1.5,2390,4452,2.0,3,9,1790,0.0,98126,47.5826,-122.378,2610,5000,0,86
13013,550000.0,3,1.0,960,12527,1.0,3,7,960,0.0,98033,47.6891,-122.203,1220,7579,0,43
12809,343000.0,2,1.0,1110,9920,1.0,5,6,700,0.0,98056,47.5454,-122.192,2830,10091,0,73
699,980000.0,4,2.25,2240,11034,2.0,3,8,2240,0.0,98004,47.5894,-122.195,2300,11550,0,39
3904,490000.0,3,2.0,2370,12196,2.0,4,7,2370,0.0,98033,47.6734,-122.176,1380,12196,0,45
5972,205000.0,3,1.75,1290,7210,1.0,3,7,1290,0.0,98023,47.2889,-122.363,1350,7509,0,31
9845,629000.0,3,1.75,1460,12367,2.0,4,8,1120,0.0,98023,47.3311,-122.375,1970,18893,0,45
13347,530000.0,3,2.75,2100,20150,1.0,4,7,2100,0.0,98034,47.7206,-122.248,2100,15500,0,60
6190,594950.0,4,2.25,2380,35008,1.0,3,8,2380,0.0,98075,47.5834,-122.001,2250,34794,0,38
10056,325000.0,3,1.75,1840,17286,1.0,4,7,1440,0.0,98030,47.371,-122.173,1840,14541,0,37
4242,425000.0,4,1.0,1480,8321,1.0,3,7,1080,0.0,98155,47.7629,-122.318,1580,8502,0,62
2842,282000.0,3,1.0,1670,5200,1.0,5,7,1030,0.0,98042,47.3659,-122.092,1620,6696,0,38
16884,760000.0,3,2.5,2190,10000,1.0,4,7,1540,0.0,98040,47.5419,-122.214,2880,11782,0,58
3585,200000.0,3,1.5,1140,8340,1.0,3,7,1140,0.0,98168,47.4773,-122.28,1140,8340,0,55
6563,580000.0,4,1.5,1780,5100,1.0,3,7,1320,0.0,98115,47.6944,-122.288,1880,5100,0,62
15419,546000.0,4,3.0,1790,3600,1.5,3,8,1790,0.0,98122,47.6117,-122.313,1770,3119,0,114
15615,292000.0,4,1.75,2130,11097,1.0,3,7,1370,0.0,98166,47.4629,-122.356,1850,11097,0,63
7094,199950.0,2,1.0,1010,10057,1.0,3,6,1010,0.0,98023,47.3286,-122.336,1040,8591,0,54
3827,399950.0,4,2.75,1920,4400,1.0,4,6,960,0.0,98106,47.5532,-122.365,1040,4400,0,109
7692,189900.0,2,1.0,800,5600,1.0,5,6,800,0.0,98056,47.4959,-122.172,1100,6000,0,60
17346,840000.0,4,1.75,2330,4000,2.0,5,8,1300,0.0,98105,47.666,-122.289,2040,4000,0,91
16582,252500.0,3,2.5,1780,7192,1.0,4,7,1250,0.0,98031,47.4093,-122.173,1870,8500,0,41
6684,620000.0,3,1.75,1680,28046,1.0,3,8,1180,0.0,98177,47.7648,-122.37,2190,26308,0,67
5034,235000.0,3,1.5,1660,8738,1.0,4,7,1080,0.0,98002,47.3117,-122.208,1500,8466,0,56
19124,335000.0,4,1.5,3160,19745,1.5,4,6,1840,0.0,98010,47.3103,-122.006,1540,8611,0,47
16157,960000.0,4,2.25,2410,4560,2.0,5,9,1800,0.0,98117,47.6796,-122.402,2150,5100,0,86
2188,568000.0,3,2.5,2320,57063,1.0,4,9,1790,0.0,98074,47.6163,-122.056,3290,7314,0,36
10565,333000.0,5,1.75,1240,8936,1.0,3,7,1240,0.0,98006,47.5738,-122.136,1600,9341,0,61
14926,1380000.0,5,4.0,3760,22763,1.0,4,11,1910,0.0,98040,47.5333,-122.22,3730,11201,0,46
3468,355000.0,4,1.5,2020,6000,1.0,4,7,1010,0.0,98178,47.5019,-122.235,1710,6000,0,62
15311,255000.0,3,2.25,1740,10378,1.0,5,7,1740,0.0,98042,47.3815,-122.09,1420,10167,0,38
15191,528000.0,2,1.0,1260,5100,1.5,4,7,1120,0.0,98117,47.6805,-122.384,1260,5100,0,90
13501,515000.0,5,1.75,1880,48787,2.0,3,6,1880,0.0,98059,47.5094,-122.165,1690,8401,0,93
8250,660000.0,3,1.75,1750,5200,1.0,4,8,1750,0.0,98117,47.6995,-122.383,2060,5200,0,59
18866,400000.0,3,1.75,1730,9211,1.0,3,8,1730,0.0,98125,47.7149,-122.322,1440,9211,0,54
7925,664000.0,6,2.5,3190,12196,2.0,4,8,3190,0.0,98052,47.6309,-122.103,2790,13068,0,36
8925,399950.0,3,1.0,1470,7930,1.0,3,7,1070,0.0,98177,47.7013,-122.368,1440,8100,0,65
2385,193000.0,3,1.5,1180,7000,1.0,4,7,1180,0.0,98023,47.2959,-122.373,1630,7500,0,38
10411,750000.0,3,1.75,2280,7800,1.0,4,8,1360,0.0,98117,47.6985,-122.387,2280,5200,0,74
13629,570000.0,6,2.5,3370,15625,1.0,3,8,1770,0.0,98166,47.4223,-122.343,2790,15681,0,51
19331,160000.0,3,1.5,960,6497,1.0,4,7,960,0.0,98023,47.3018,-122.378,1160,7080,0,45
3529,310000.0,3,1.75,1840,10723,1.0,4,7,1220,0.0,98058,47.429,-122.154,1590,9820,0,41
4319,455000.0,3,2.5,1870,7344,1.0,3,8,1470,0.0,98034,47.7265,-122.206,1930,7344,0,35
17082,525000.0,3,1.0,1560,8100,1.0,4,8,1140,0.0,98177,47.7261,-122.364,2130,8100,0,63
18306,362500.0,3,1.0,960,5424,1.5,3,6,960,0.0,98115,47.6997,-122.32,1550,5687,0,99
7834,323000.0,4,2.75,1970,7213,1.0,3,8,1170,0.0,98058,47.4424,-122.126,1980,7045,0,38
14339,1580000.0,4,3.25,3760,10920,1.5,5,9,2400,0.0,98105,47.6687,-122.264,3430,11050,0,65
9925,380000.0,3,1.0,1160,9375,1.0,3,7,1160,0.0,98077,47.7419,-122.073,1160,9650,0,48
12251,450000.0,3,1.75,1480,8394,1.0,4,8,1480,0.0,98052,47.6634,-122.144,1920,9184,0,44
19512,510000.0,5,2.0,2740,3838,1.0,4,7,1370,0.0,98117,47.6819,-122.393,1660,4040,0,56
6532,567500.0,3,1.75,2570,14033,1.0,4,8,2570,0.0,98166,47.4335,-122.338,2550,16100,0,62
18205,312000.0,4,2.0,1890,8362,1.0,3,7,1890,0.0,98188,47.4377,-122.279,1600,9257,0,49
752,447000.0,3,1.0,1370,6001,1.0,5,7,1230,0.0,98108,47.5646,-122.317,1370,5520,0,71
16792,150000.0,3,1.0,1310,9612,1.0,3,7,960,0.0,98001,47.2958,-122.285,1310,9812,0,53
3116,415000.0,2,1.0,670,6000,1.0,5,6,670,0.0,98118,47.56100000000001,-122.275,1240,5040,0,66
6855,110000.0,2,1.0,790,8250,1.0,3,6,790,0.0,98188,47.4523,-122.286,900,8250,0,68
15044,159000.0,3,1.0,1320,6534,1.0,3,7,1320,0.0,98055,47.4806,-122.223,2140,7405,0,63
5166,169000.0,3,1.0,890,7110,1.0,3,6,890,0.0,98178,47.4971,-122.261,1100,8375,0,58
14551,380000.0,5,3.25,3800,15500,1.0,3,7,2490,0.0,98032,47.3862,-122.28,2000,13980,0,50
16563,355000.0,3,1.75,1960,7705,1.0,4,7,980,0.0,98106,47.53,-122.347,1380,4349,0,65
18309,218250.0,3,1.5,1080,9774,1.0,3,7,1080,0.0,98023,47.3155,-122.401,1190,9611,0,47
10760,725000.0,4,2.5,2750,13950,1.0,4,8,1380,0.0,98146,47.4938,-122.364,2460,13950,0,67
13082,666570.0,4,2.0,2320,7400,1.5,5,7,1620,0.0,98118,47.5558,-122.269,1740,4000,0,102
6082,450000.0,3,1.75,1540,61419,1.0,3,7,1540,0.0,98028,47.7663,-122.228,3790,8529,0,48
19599,338000.0,3,2.0,2440,23512,1.0,3,6,1640,0.0,98148,47.4594,-122.326,1630,19613,0,82
8233,580000.0,5,2.5,2500,11900,1.0,3,7,1400,0.0,98007,47.5915,-122.132,2820,11900,0,52
1782,920000.0,4,3.0,3750,11025,2.0,3,10,3750,0.0,98074,47.6367,-122.059,2930,12835,0,39
10259,575000.0,3,1.75,2130,6500,1.0,3,8,1170,0.0,98199,47.6424,-122.386,2020,5000,0,61
3784,816000.0,3,1.5,1180,8545,1.0,3,8,1180,0.0,98004,47.624,-122.2,1660,9000,0,63
3548,334550.0,2,1.0,880,12000,1.0,3,7,880,0.0,98133,47.7436,-122.356,1960,9395,0,76
3501,425000.0,4,2.25,2060,8540,1.0,4,7,1540,0.0,98034,47.734,-122.19,1560,7700,0,48
4729,925000.0,4,3.0,3580,35261,1.5,3,10,3580,0.0,98072,47.7577,-122.134,3540,36750,0,30
391,490000.0,3,2.75,1980,3128,2.0,4,9,1980,0.0,98008,47.6109,-122.114,1950,2856,0,36
15797,440000.0,5,2.0,1430,5600,1.5,3,6,1430,0.0,98118,47.5192,-122.266,1860,5980,0,68
7412,393000.0,5,1.75,1610,15246,1.0,3,6,1610,0.0,98024,47.5654,-121.894,1410,10500,0,79
9641,280000.0,2,1.0,870,4025,1.0,3,7,870,0.0,98034,47.7243,-122.161,1370,3488,0,34
11220,225000.0,3,1.75,1580,8820,1.0,4,7,1580,0.0,98003,47.317,-122.325,1280,8500,0,48
7667,864000.0,4,1.75,2260,6600,1.0,5,8,1220,0.0,98115,47.6753,-122.278,2240,6600,0,67
19459,431200.0,5,1.75,1360,10609,1.0,3,7,1060,0.0,98034,47.7203,-122.229,1490,9935,0,49
5138,754300.0,5,2.75,1800,4500,2.0,4,7,1680,0.0,98107,47.6648,-122.358,1730,4500,0,76
6588,460000.0,3,2.0,1860,7232,1.0,3,7,1320,0.0,98125,47.7165,-122.319,1830,7220,0,30
649,425000.0,4,1.0,1260,7645,1.5,3,6,1260,0.0,98146,47.5044,-122.35,1170,7649,0,90
14483,729000.0,3,1.5,1770,30689,1.0,3,9,1770,0.0,98177,47.7648,-122.37,2650,30280,0,62
17625,390000.0,3,2.0,1930,12443,1.0,3,7,1930,0.0,98045,47.4906,-121.775,1400,12183,0,46
16236,534000.0,4,2.25,2130,7210,1.0,5,7,1330,0.0,98008,47.629,-122.117,1310,7896,0,50
14559,390000.0,3,1.0,1160,3750,1.5,3,7,1160,0.0,98106,47.5652,-122.359,1530,3750,0,105
4653,725000.0,6,3.0,3110,5000,1.5,5,7,1810,0.0,98103,47.6631,-122.348,1600,4000,0,94
3388,314900.0,4,1.75,2700,27072,1.0,3,7,1380,0.0,98003,47.2877,-122.293,2460,34850,0,57
12673,260000.0,4,1.75,1830,5375,1.0,2,7,1060,0.0,98198,47.4169,-122.316,1040,7500,0,53
15423,990000.0,3,2.25,2630,12899,2.0,4,9,2630,0.0,98040,47.5479,-122.233,3140,15320,0,49
15886,994000.0,3,2.25,2510,6339,1.5,5,8,1810,0.0,98199,47.6496,-122.391,1820,5741,0,83
5106,492000.0,3,2.25,2100,7335,2.0,3,8,2100,0.0,98074,47.647,-122.061,2050,8930,0,32
17969,340000.0,3,1.75,1720,10710,1.0,3,7,860,0.0,98146,47.5092,-122.362,1480,10359,0,58
1919,740000.0,5,5.0,5774,31675,1.0,3,11,4490,0.0,98003,47.3466,-122.323,3260,13200,0,31
14286,300000.0,3,2.5,2020,6628,1.0,4,7,1250,0.0,98168,47.4934,-122.332,1540,9995,0,52
16405,530000.0,3,1.0,1340,4284,1.0,3,7,1080,0.0,98105,47.6633,-122.324,1960,4080,0,105
15942,294950.0,4,2.25,1740,9600,1.0,3,7,1160,0.0,98188,47.432,-122.276,1630,9600,0,58
13352,190000.0,2,1.0,930,11450,1.0,3,6,930,0.0,98178,47.4862,-122.264,1150,11450,0,69
19576,263000.0,4,1.75,1340,8700,1.5,3,6,1340,0.0,98188,47.4514,-122.287,1240,8700,0,57
11057,299000.0,2,1.0,710,6732,1.0,5,6,710,0.0,98126,47.5151,-122.372,710,6720,0,73
17158,275000.0,3,1.0,990,9798,1.0,3,7,990,0.0,98072,47.767,-122.164,1210,9870,0,47
17088,350000.0,3,1.0,1150,12877,1.0,4,6,1150,0.0,98053,47.6614,-122.056,1490,12150,0,45
12557,710000.0,3,1.75,1650,10250,1.0,5,8,1650,0.0,98005,47.6118,-122.169,2400,10250,0,52
5810,524950.0,3,1.75,1890,3825,1.0,3,7,1290,0.0,98117,47.6831,-122.381,1320,3825,0,41
16972,650000.0,4,2.0,1610,8976,1.0,4,8,1610,0.0,98004,47.6011,-122.192,1930,8976,0,49
10389,399000.0,3,1.75,1780,11440,1.0,3,8,1350,0.0,98059,47.474,-122.139,2180,11440,0,38
329,790000.0,3,2.25,2370,10289,1.0,4,9,1590,0.0,98005,47.592,-122.166,2500,10004,0,38
9465,770000.0,5,1.5,2160,5000,1.5,4,8,2160,0.0,98107,47.6645,-122.36,1450,4265,0,89
14005,295000.0,2,2.0,1590,8000,1.0,3,7,910,0.0,98055,47.459,-122.205,1590,8364,0,31
8825,235000.0,3,2.0,1530,8700,1.0,4,7,1530,0.0,98055,47.4529,-122.207,1960,7600,0,45
6351,494000.0,4,2.5,1830,7345,1.0,4,8,1540,0.0,98177,47.7741,-122.373,1990,7700,0,42
17130,465000.0,3,1.5,1280,4720,1.0,4,7,850,0.0,98126,47.5509,-122.377,1280,4720,0,74
11944,201000.0,3,1.0,960,15273,1.0,4,7,960,0.0,98022,47.238,-122.039,1930,51400,0,52
12883,312000.0,2,1.0,1160,7500,1.5,4,7,1160,0.0,98014,47.6499,-121.916,1110,7500,0,99
6441,550000.0,3,1.75,1680,4800,1.0,4,7,1400,0.0,98126,47.5535,-122.377,1540,5000,0,55
11553,194000.0,3,1.0,1400,7955,1.0,3,7,1400,0.0,98055,47.4848,-122.221,1160,14959,0,51
6331,397500.0,3,1.0,1030,10480,1.0,4,7,1030,0.0,98006,47.5742,-122.139,1480,12200,0,61
15048,150000.0,3,1.0,1200,9527,1.0,3,7,1200,0.0,98168,47.5112,-122.316,1510,9457,0,56
14798,925000.0,3,2.75,3640,10300,1.0,4,9,2060,0.0,98006,47.5612,-122.146,3110,10625,0,36
15401,1650000.0,3,2.25,2750,6203,1.0,5,7,1620,0.0,98074,47.6163,-122.068,2570,7009,0,56
18414,295000.0,3,1.5,1670,10800,1.0,4,8,1670,0.0,98022,47.2004,-122.003,1670,9169,0,59
19424,505000.0,2,3.0,2770,10800,1.5,5,8,1910,0.0,98074,47.6082,-122.057,2140,10800,0,31
8705,361000.0,3,1.0,1040,6720,1.5,3,7,1040,0.0,98155,47.7444,-122.294,1880,11407,0,64
8950,400000.0,5,2.0,1930,9747,1.0,4,7,1020,0.0,98028,47.7743,-122.235,2040,9370,0,53
6499,250800.0,3,1.75,1290,4000,1.0,3,6,1170,0.0,98106,47.5309,-122.354,1140,4000,0,72
34,322500.0,4,2.75,2060,6659,1.0,3,7,1280,0.0,98058,47.4276,-122.157,2020,8720,0,34
7062,750000.0,4,2.5,2510,17200,1.0,4,9,1540,0.0,98052,47.6287,-122.089,2370,14621,0,38
17008,414050.0,4,2.0,1590,10331,1.5,4,7,1590,0.0,98133,47.7273,-122.332,1400,9434,0,59
7842,169900.0,3,1.0,910,5800,1.5,4,5,910,0.0,98022,47.2068,-121.992,1400,6766,0,115
6933,800000.0,4,2.25,3220,8436,2.0,3,8,3220,0.0,98008,47.6381,-122.116,2500,7632,0,47
17409,565000.0,4,2.0,2040,8281,2.0,3,7,2040,0.0,98033,47.6689,-122.195,2560,8281,0,54
4112,470000.0,5,1.75,2740,9600,1.0,4,7,1370,0.0,98144,47.5738,-122.315,1990,4800,0,70
2634,415000.0,3,1.0,1170,6700,1.0,3,8,1170,0.0,98125,47.7122,-122.29,2410,7620,0,58
9543,788000.0,5,2.25,2910,9454,1.0,3,8,1910,0.0,98005,47.5871,-122.173,2400,10690,0,43
15000,426000.0,4,2.25,2120,7700,1.0,4,7,1490,0.0,98034,47.7207,-122.165,1890,8203,0,39
13214,370000.0,4,2.75,2420,39704,1.0,3,9,2420,0.0,98038,47.4053,-122.03,2760,36303,0,30
11095,265000.0,4,3.0,1940,8170,1.0,4,7,1940,0.0,98155,47.7381,-122.302,1310,8169,0,67
18677,537000.0,4,1.75,2230,7957,1.0,4,7,2230,0.0,98008,47.5859,-122.122,2230,8040,0,48
10783,209000.0,3,1.75,1250,8084,1.0,4,7,1250,0.0,98001,47.3364,-122.276,1340,7680,0,48
5914,235000.0,3,1.0,1330,45738,2.0,2,6,1330,0.0,98058,47.43600000000001,-122.185,1490,24000,0,48
349,387000.0,4,1.75,2500,7690,1.0,3,7,1250,0.0,98155,47.7713,-122.307,2040,8646,0,42
6966,707000.0,5,2.5,3050,13212,1.0,4,8,1590,0.0,98006,47.5596,-122.142,2550,10826,0,40
17399,630100.0,4,2.75,1910,11356,1.0,5,7,1160,0.0,98033,47.6999,-122.2,1770,11357,0,38
3457,640000.0,3,1.0,1210,3720,2.0,4,8,1210,0.0,98112,47.6317,-122.301,1560,6000,0,85
1663,662990.0,3,1.75,1240,3600,1.5,5,7,1240,0.0,98116,47.5797,-122.405,1660,3600,0,89
16580,1310000.0,4,2.25,3750,5000,2.0,5,8,2440,0.0,98115,47.6747,-122.303,2170,4590,0,91
9376,550388.0,3,3.0,1720,70567,1.0,5,7,1720,0.0,98027,47.4936,-122.069,2740,70567,0,49
10780,392000.0,3,1.5,1500,11975,1.0,4,7,1500,0.0,98045,47.4658,-121.758,1510,13875,0,45
16782,278000.0,3,1.75,2710,9088,1.0,4,7,2060,0.0,98001,47.3073,-122.272,1690,10454,0,50
3435,1100000.0,3,2.5,2200,20000,1.0,3,7,1400,0.0,98004,47.5809,-122.191,3050,11775,0,63
18167,262500.0,3,1.0,970,7854,1.0,4,7,970,0.0,98056,47.4899,-122.185,1480,7800,0,35
4586,345000.0,3,1.0,1120,10176,1.0,3,6,920,0.0,98118,47.5235,-122.277,1350,7500,0,110
10419,570000.0,3,2.25,2180,9246,2.0,3,9,2180,0.0,98074,47.6215,-122.031,2300,9298,0,31
12915,305240.0,3,1.0,1300,9000,1.0,3,7,1300,0.0,98133,47.7352,-122.337,1500,9600,0,59
19335,215000.0,3,1.0,1200,7280,1.0,4,7,1200,0.0,98032,47.3724,-122.277,1200,8400,0,48
15255,552000.0,3,1.0,1120,2300,1.0,4,7,820,0.0,98117,47.6797,-122.384,1430,5100,0,103
3728,360000.0,3,1.25,2350,6200,1.0,4,7,1320,0.0,98007,47.5979,-122.135,2140,9543,0,49
16391,330000.0,3,1.0,1180,43124,1.0,4,6,1180,0.0,98027,47.5278,-122.063,1410,43560,0,56
16038,600000.0,3,1.0,1310,5000,1.5,3,7,1310,0.0,98103,47.6624,-122.347,1530,4800,0,109
15614,590000.0,4,2.5,3220,7875,1.5,4,8,3220,0.0,98008,47.62600000000001,-122.12,1600,7875,0,49
15318,475000.0,4,1.75,1650,7775,1.0,4,7,1150,0.0,98133,47.715,-122.354,1390,7200,0,65
13374,260000.0,3,1.0,1910,8710,1.0,3,7,1080,0.0,98168,47.5038,-122.3,1460,8944,0,61
9518,675000.0,3,2.25,2770,15886,2.0,3,10,2770,0.0,98177,47.7464,-122.362,3290,15886,0,33
19164,475000.0,4,2.25,1970,7532,1.0,3,8,1390,0.0,98052,47.7219,-122.109,1970,8248,0,32
8888,392500.0,3,1.0,1660,8839,1.0,4,7,1660,0.0,98155,47.7485,-122.3,1230,9236,0,68
2252,1340000.0,4,2.5,4250,19387,2.0,4,9,3260,0.0,98040,47.5578,-122.212,3690,17024,0,43
2349,625000.0,4,2.75,2290,21486,1.0,5,7,2290,0.0,98006,47.5515,-122.189,2540,15936,0,52
14886,430000.0,3,2.25,1830,19965,1.0,3,8,1400,0.0,98072,47.7412,-122.088,1830,17250,0,39
2579,695000.0,2,1.0,1140,3990,1.0,3,7,1140,0.0,98103,47.6554,-122.333,1800,5700,0,91
15265,696950.0,4,2.75,2450,5376,1.5,4,7,1550,0.0,98117,47.6865,-122.396,1920,5264,0,95
17654,465000.0,3,2.0,1430,14250,1.0,3,7,1430,0.0,98033,47.701,-122.199,1530,11475,0,62
9173,400000.0,2,1.0,1140,5100,1.0,3,7,1140,0.0,98136,47.5323,-122.383,1230,5100,0,73
12981,749000.0,4,1.5,2130,5000,2.0,4,8,2130,0.0,98144,47.5828,-122.291,2560,5000,0,95
11061,1660000.0,4,2.75,3520,19200,1.0,4,9,1950,0.0,98136,47.525,-122.393,2450,7000,0,64
11339,270000.0,4,2.5,1670,8056,1.0,3,7,1170,0.0,98168,47.4884,-122.319,1360,8056,0,54
18227,510000.0,3,2.5,2310,53578,1.0,4,8,1340,0.0,98072,47.7677,-122.135,2660,49658,0,34
19550,491500.0,4,1.75,2190,125452,1.0,3,9,2190,0.0,98092,47.2703,-122.069,3000,125017,0,47
2814,600000.0,2,1.0,920,5029,1.0,4,7,920,0.0,98115,47.6726,-122.265,1230,5029,0,77
10301,398000.0,3,1.0,1480,6550,1.5,4,6,1480,0.0,98126,47.5498,-122.381,1200,6550,0,90
14462,320000.0,3,1.0,1630,5000,1.0,3,7,930,0.0,98108,47.5497,-122.295,1630,5480,0,61
16552,345000.0,3,1.5,1240,11200,1.0,4,7,1240,0.0,98006,47.5716,-122.138,1240,11008,0,61
9483,380000.0,3,1.0,1380,8147,1.0,4,7,1380,0.0,98155,47.7407,-122.3,1360,8147,0,67
5316,475000.0,4,1.75,1910,8775,1.0,3,7,1210,0.0,98028,47.7396,-122.247,2210,8778,0,59
3140,589000.0,4,1.75,1920,4862,1.0,5,7,1060,0.0,98116,47.5747,-122.384,1840,4862,0,96
4044,227064.0,3,1.5,1570,10824,2.0,3,7,1570,0.0,98118,47.54,-122.275,1530,8125,0,107
8673,349900.0,3,2.0,2420,38781,1.0,5,7,1210,0.0,98027,47.4511,-121.976,2650,88426,0,66
8512,565000.0,5,2.5,2650,11455,1.0,3,7,1400,0.0,98008,47.6141,-122.116,1960,9880,0,54
17607,450000.0,2,1.0,1340,7250,1.0,4,7,1340,0.0,98125,47.7015,-122.32,1450,7026,0,64
10620,563225.0,3,1.0,2460,4000,1.5,4,7,1370,0.0,98112,47.6268,-122.297,1680,4000,0,97
8356,570000.0,3,1.5,1300,7287,1.0,4,7,1300,0.0,98033,47.6889,-122.187,1300,9129,0,50
1408,685000.0,3,1.75,2210,8955,1.0,3,8,1560,0.0,98033,47.6621,-122.189,2210,8976,0,41
8323,315000.0,2,1.0,770,6731,1.0,4,6,770,0.0,98155,47.7505,-122.312,1120,9212,0,72
15660,128000.0,3,1.0,1400,9690,1.0,3,7,1400,0.0,98023,47.3201,-122.398,1280,9600,0,46
12842,435000.0,3,2.0,2360,12744,2.0,5,7,2360,0.0,98059,47.483,-122.164,1650,8625,0,51
3675,527500.0,4,2.25,2270,8480,1.0,5,8,1310,0.0,98006,47.5448,-122.174,1910,9050,0,42
7254,175000.0,1,1.0,620,8685,1.0,4,5,620,0.0,98198,47.4095,-122.29,1300,12150,0,39
7149,180000.0,3,1.0,780,3540,1.0,2,6,780,0.0,98118,47.565,-122.291,1260,3540,0,95
4280,178000.0,3,1.0,1100,5734,1.0,4,7,1100,0.0,98030,47.3632,-122.174,1770,6050,0,60
7665,415000.0,3,1.0,2020,19210,1.0,3,6,1760,0.0,98028,47.7552,-122.229,1780,14469,0,66
2148,585000.0,3,1.75,1850,7735,1.0,4,8,1850,0.0,98027,47.5608,-122.082,2220,7639,0,32
17770,253500.0,3,1.5,1440,12040,1.0,4,7,1440,0.0,98042,47.3715,-122.16,1720,12040,0,56
10416,1200000.0,3,2.0,2480,13310,1.0,2,7,2480,0.0,98052,47.6759,-122.114,2400,11340,0,60
5681,203000.0,3,1.0,920,7500,1.0,4,7,920,0.0,98032,47.3791,-122.289,1660,8000,0,45
